,Moisture,rainfall,Average Humidity,Mean Temp,max Temp,Min temp,alkaline,sandy,chalky,clay,millet yield
3037,12.8891286,0.02046472,37,88,101,75,0,1,0,0,2.0
3038,12.75039488,0.06005408,26,90,102,78,0,0,0,1,3.0
3039,12.79437383,0.0841193,25,88,99,77,1,0,0,0,4.0
3040,12.82962707,0.0,21,90,103,76,0,0,1,0,0.0
3041,12.85569612,0.0,19,92,102,83,1,0,0,0,0.0
3042,12.82391098,0.12447929,9,91,101,81,1,0,0,0,0.0
3043,12.83965752,0.07450455,9,88,100,77,0,0,0,1,2.0
3044,12.9163087,0.09858411,13,87,102,72,0,1,0,0,2.0
3045,12.89945647,0.2228459,17,90,106,74,0,0,0,1,2.0
3046,12.77430031,0.12855534,18,96,108,84,0,1,0,0,3.0
3047,12.98923124,0.11341892,16,96,107,84,1,0,0,0,0.0
3048,12.86898051,0.08006364,12,95,107,83,0,1,0,0,2.0
3049,12.87187993,0.0776757,16,94,109,79,0,0,0,1,2.0
3050,12.79465472,0.09419903,15,96,107,85,0,0,1,0,3.0
3051,12.93128303,0.08925248,18,94,103,84,1,0,0,0,0.0
3052,12.92905663,0.11055694,36,87,97,77,0,0,0,1,2.0
3053,13.05466356,0.12220198,48,84,95,74,0,1,0,0,2.0
3054,12.83832623,0.1796935,35,87,101,73,0,0,0,1,2.0
3055,12.94987495,0.28862131,21,90,104,77,0,1,0,0,2.0
3056,12.78237817,0.26717011,22,93,106,80,0,1,0,0,3.0
3057,13.05342299,0.18105142,18,95,109,81,1,0,0,0,0.0
3058,13.01763274,0.15220806,20,96,107,84,0,0,0,1,2.0
3059,12.69000468,0.05361401,17,100,111,89,0,0,1,0,3.0
3060,12.77990414,0.16287162,11,100,112,89,0,1,0,0,3.0
3061,12.97245192,0.29396519,12,100,111,89,0,0,0,1,2.0
3062,13.05150357,0.17685429,12,100,111,89,1,0,0,0,0.0
3063,12.89984205,0.1784297,11,98,110,87,0,0,0,1,2.0
3064,12.9414357,0.12850257,19,98,109,87,0,0,1,0,0.0
3065,13.08835115,0.05435099,23,100,111,89,0,1,0,0,2.0
3066,13.05157054,0.03544632,21,100,110,89,1,0,0,0,0.0
3067,12.94980364,0.07244817,26,96,106,86,1,0,0,0,0.0
3068,12.91917602,0.13790993,27,98,107,88,1,0,0,0,0.0
3069,12.86272158,0.26461286,25,98,105,90,0,1,0,0,2.0
3070,12.96063854,0.27772908,18,97,106,88,1,0,0,0,0.0
3071,12.82193866,0.33147006,17,98,107,88,1,0,0,0,0.0
3072,12.86402499,0.291241,12,95,108,82,0,1,0,0,2.0
3073,12.76198512,0.20511291,29,95,107,83,0,0,0,1,3.0
3074,12.67108248,0.20236105,33,94,107,82,0,0,0,1,3.0
3075,12.8747403,0.16655553,34,96,109,84,1,0,0,0,0.0
3076,12.68163042,0.13364869,33,96,111,81,1,0,0,0,0.0
3077,12.99308418,0.16297403,28,98,111,86,0,0,0,1,2.0
3078,13.0642617,0.26244029,28,102,111,91,1,0,0,0,0.0
3079,12.97322595,0.34866006,42,92,108,76,0,1,0,0,2.0
3080,12.96160054,0.3132829,43,97,108,86,0,1,0,0,2.0
3081,12.81817949,0.24893817,42,94,106,78,1,0,0,0,0.0
3082,12.8918452,0.21139503,63,88,98,78,0,1,0,0,0.0
3083,12.76152173,0.18104788,77,82,89,75,0,0,1,0,4.0
3084,12.96800427,0.16706095,78,85,96,74,0,0,0,1,1.0
3085,12.86925115,0.2056398,60,89,96,82,1,0,0,0,0.0
3086,12.91930811,0.19301918,65,89,98,80,0,1,0,0,0.0
3087,12.79348873,0.29078419,57,90,97,83,1,0,0,0,0.0
3088,13.05070833,0.31073026,68,86,92,80,0,0,0,1,1.0
3089,12.92757883,0.2535624,68,88,98,77,0,1,0,0,0.0
3090,12.86272888,0.28809325,80,82,89,75,1,0,0,0,0.0
3091,12.71922992,0.27789621,60,88,100,75,0,1,0,0,4.0
3092,12.91280608,0.23477725,60,92,102,81,0,0,0,1,1.0
3093,12.64247056,0.25988332,43,88,102,74,1,0,0,0,4.0
3094,12.99864154,0.23821256,39,96,105,87,0,0,0,1,2.0
3095,12.86082295,0.24275834,41,93,102,84,0,0,0,1,1.0
3096,12.89274981,0.21390753,41,94,102,86,0,1,0,0,2.0
3097,12.89621316,0.22267875,49,94,104,78,1,0,0,0,0.0
3098,12.70260012,0.22460861,70,85,98,72,1,0,0,0,4.0
3099,12.89575365,0.20867334,66,88,100,75,0,1,0,0,0.0
3100,12.6583044,0.22015464,57,90,100,81,0,1,0,0,2.0
3101,12.96502517,0.24147998,54,90,98,83,1,0,0,0,0.0
3102,12.81764787,0.28560557,52,91,98,84,1,0,0,0,0.0
3103,12.8105595,0.301119,55,90,102,78,0,1,0,0,2.0
3104,12.83138338,0.25605625,64,86,96,75,1,0,0,0,0.0
3105,12.89029429,0.24019075,77,84,90,78,0,0,0,1,1.0
3106,12.7860147,0.24572588,74,86,94,79,0,0,0,1,1.0
3107,12.95949717,0.27386408,70,88,95,80,1,0,0,0,0.0
3108,12.96625484,0.23189624,76,87,95,79,1,0,0,0,0.0
3109,12.88630258,0.27144763,83,86,95,78,0,0,1,0,0.0
3110,12.91210076,0.15342658,89,84,93,75,0,1,0,0,0.0
3111,12.96660217,0.14389701,88,81,88,74,0,0,0,1,1.0
3112,12.90481552,0.08972662,72,86,95,78,0,1,0,0,0.0
3113,12.87067922,0.09120516,76,84,90,78,0,0,1,0,0.0
3114,12.91722764,0.1372778,80,84,89,80,1,0,0,0,0.0
3115,12.79182916,0.10768843,77,86,93,80,0,0,0,1,1.0
3116,12.84986077,0.07695559,86,84,91,78,1,0,0,0,0.0
3117,12.78083248,0.10906583,90,82,87,78,0,1,0,0,0.0
3118,12.78780779,0.12941,81,84,93,76,0,1,0,0,4.0
3119,13.08050279,0.09000015,81,86,93,79,1,0,0,0,0.0
3120,12.84371406,0.09558814,73,88,96,80,0,0,0,1,1.0
3121,12.92828944,0.08988969,79,86,91,80,0,0,0,1,1.0
3122,12.85687677,0.12240879,93,80,86,73,0,1,0,0,0.0
3123,12.92477905,0.08412435,89,84,89,78,0,0,0,1,1.0
3124,12.92831318,0.04538749,84,84,89,78,0,1,0,0,0.0
3125,12.96433415,0.07730968,84,86,93,79,0,1,0,0,0.0
3126,13.02657218,0.07068936,76,88,95,81,0,1,0,0,0.0
3127,13.0270112,0.0151269,81,86,92,80,0,0,0,1,1.0
3128,12.93514471,0.01387918,83,85,92,78,0,1,0,0,0.0
3129,12.87214183,0.08298048,90,84,89,78,0,0,0,1,1.0
3130,12.89812276,0.0545119,85,84,91,78,1,0,0,0,0.0
3131,12.98317941,0.06093378,91,84,90,78,0,1,0,0,0.0
3132,12.90747544,0.0,85,86,93,80,0,1,0,0,4.0
3133,13.09359947,0.02043946,89,82,84,80,0,1,0,0,0.0
3134,13.02662093,0.00642048,86,84,89,79,0,0,0,1,1.0
3135,12.79497504,0.03583846,82,84,90,79,1,0,0,0,4.0
3136,12.79374678,0.06777985,86,84,89,78,0,0,0,1,1.0
3137,12.76352034,0.04620565,93,82,87,78,0,0,0,1,1.0
3138,12.85405219,0.01812981,89,84,91,77,0,0,0,1,1.0
3139,13.06018822,0.04954826,93,80,83,76,0,0,0,1,1.0
3140,12.98033459,0.05862999,89,83,89,77,0,1,0,0,0.0
3141,12.77814161,0.12675816,88,82,88,76,0,1,0,0,4.0
3142,12.87206633,0.11645147,94,82,87,77,0,1,0,0,0.0
3143,12.89340874,0.06654542,95,81,85,77,0,0,0,1,1.0
3144,12.75856942,0.10557575,98,80,84,76,0,0,0,1,1.0
3145,13.08363274,0.18707732,97,80,84,77,0,1,0,0,0.0
3146,12.99601663,0.09733837,90,82,88,77,1,0,0,0,0.0
3147,12.98396957,0.01139799,96,82,86,77,0,0,0,1,1.0
3148,12.9373802,0.0393005,90,82,88,77,0,0,0,1,1.0
3149,12.98454929,0.01833598,92,83,89,77,0,0,0,1,1.0
3150,12.8357969,0.0,89,83,91,75,0,0,0,1,1.0
3151,12.86709846,0.01841964,85,82,89,75,1,0,0,0,0.0
3152,12.89904699,0.0,92,81,87,75,0,0,1,0,0.0
3153,13.00443604,0.0,91,80,84,75,1,0,0,0,0.0
3154,12.84780032,0.0,90,80,85,74,1,0,0,0,0.0
3155,12.99770528,0.0,85,82,87,77,0,1,0,0,4.0
3156,12.98027533,0.0018103,87,82,87,78,1,0,0,0,0.0
3157,12.93714523,0.0,85,84,89,78,0,0,0,1,1.0
3158,12.80162125,0.0,83,86,94,79,0,1,0,0,4.0
3159,12.83468921,0.0,76,86,95,78,0,0,0,1,1.0
3160,12.74323525,0.0,73,87,96,78,1,0,0,0,4.0
3161,12.81273708,0.0,73,84,91,76,0,0,0,1,1.0
3162,12.88289729,0.0,69,86,96,75,1,0,0,0,4.0
3163,12.82373895,0.00014373,71,84,97,77,0,0,0,1,1.0
3164,12.83951274,0.0,65,84,91,77,0,0,0,1,1.0
3165,12.9592053,0.0,56,88,98,77,0,1,0,0,4.0
3166,12.94293213,0.0,58,86,97,75,1,0,0,0,4.0
3167,12.99326287,0.0,60,88,99,76,1,0,0,0,4.0
3168,12.8661258,0.00948428,60,86,98,75,0,0,0,1,1.0
3169,12.94613679,0.0,59,86,98,75,1,0,0,0,4.0
3170,13.02657533,0.0,59,84,96,73,1,0,0,0,4.0
3171,12.79736671,0.0,57,86,97,75,0,1,0,0,4.0
3172,12.73958165,0.0,50,88,97,78,1,0,0,0,4.0
3173,13.05995642,0.0,52,87,97,77,0,0,0,1,1.0
3174,13.19473091,0.0,51,86,95,77,1,0,0,0,4.0
3175,12.87756594,0.0,49,87,97,77,1,0,0,0,4.0
3176,13.20575518,0.0,48,90,100,79,0,0,0,1,1.0
3177,12.83065616,0.0,61,90,99,80,0,0,0,1,1.0
3178,13.0358858,0.0,55,88,99,78,1,0,0,0,4.0
3179,12.96092274,0.0,53,89,100,78,0,1,0,0,4.0
3180,12.90192679,0.0,59,84,98,69,0,0,0,1,1.0
3181,12.86143726,0.0,60,86,96,75,0,0,0,1,1.0
3182,12.85529296,0.0280096,56,87,98,76,0,0,0,1,1.0
3183,12.72725934,0.02282416,50,87,99,75,1,0,0,0,4.0
3184,12.83500477,0.01609646,65,86,95,76,0,0,0,1,1.0
3185,13.09621865,0.0,74,84,91,77,0,1,0,0,4.0
3186,12.89283967,0.0,80,82,90,75,0,0,1,0,4.0
3187,12.62999416,0.0,70,84,91,78,0,1,0,0,4.0
3188,12.86122102,0.0,71,84,91,78,1,0,0,0,4.0
3189,12.8050517,0.0,74,83,89,77,0,1,0,0,4.0
3190,12.87315712,0.0,67,82,92,72,0,0,0,1,1.0
3191,12.82054947,0.0,61,86,95,76,0,0,1,0,4.0
3192,12.81482975,0.0,67,82,88,76,0,0,0,1,1.0
3193,13.01859942,0.0,83,78,80,75,0,1,0,0,4.0
3194,12.84524936,0.0,81,78,87,69,0,0,0,1,1.0
3195,12.88666134,0.0,75,81,87,75,1,0,0,0,4.0
3196,12.74741198,0.023315,73,82,87,76,0,1,0,0,4.0
3197,12.94293742,0.00233476,73,80,86,73,0,0,0,1,1.0
3198,12.94356726,0.0,81,76,80,72,0,0,0,1,1.0
3199,13.20281088,0.01957236,72,80,88,73,1,0,0,0,0.0
3200,12.84505895,0.01978735,67,82,92,73,0,1,0,0,0.0
3201,12.76882723,0.0,69,84,93,75,0,1,0,0,4.0
3202,12.9073075,0.0,67,84,91,77,0,0,0,1,1.0
3203,13.03847755,0.0,69,84,92,76,0,1,0,0,4.0
3204,12.94255245,0.0,66,82,91,74,0,0,0,1,1.0
3205,12.80320944,0.0,78,80,90,69,1,0,0,0,4.0
3206,12.96472075,0.0,83,78,86,71,1,0,0,0,4.0
3207,13.04679218,0.0,75,80,88,71,0,0,0,1,1.0
3208,13.05032368,0.0,69,84,93,74,0,0,1,0,4.0
3209,13.00349528,0.0,65,82,91,72,0,0,0,1,1.0
3210,12.85923581,0.0,56,82,94,70,0,0,0,1,1.0
3211,12.91283806,0.0,49,84,96,73,0,0,0,1,1.0
3212,12.85199229,0.0,43,84,95,74,0,0,0,1,1.0
3213,12.89705372,0.00464197,47,82,93,70,0,1,0,0,0.0
3214,12.90643463,0.05501373,44,80,93,68,0,0,0,1,1.0
3215,12.86864093,0.00907195,38,80,93,66,1,0,0,0,0.0
3216,12.94143117,0.03395804,32,80,95,66,0,1,0,0,2.0
3217,12.89661577,0.02107807,37,79,94,64,0,1,0,0,2.0
3218,12.87970961,0.0216866,51,78,87,68,1,0,0,0,0.0
3219,12.79210533,0.03705747,51,78,88,69,1,0,0,0,4.0
3220,12.93752757,0.01431591,42,79,89,69,0,0,0,1,1.0
3221,12.88443135,0.0,43,76,89,64,0,1,0,0,4.0
3222,12.92185674,0.0,37,78,91,64,0,1,0,0,4.0
3223,12.86969603,0.0,36,76,92,60,0,1,0,0,4.0
3224,12.73290172,0.02482661,41,78,91,65,1,0,0,0,4.0
3225,12.91806405,0.0,44,78,91,66,0,1,0,0,4.0
3226,12.81906968,0.0,43,78,91,65,1,0,0,0,4.0
3227,13.05214502,0.0012627,41,74,84,65,0,0,0,1,1.0
3228,13.01814915,0.0,39,71,85,57,1,0,0,0,4.0
3229,13.01445557,0.0,35,72,88,57,1,0,0,0,4.0
3230,12.97718317,0.0,34,74,85,63,0,1,0,0,4.0
3231,12.84917471,0.0,36,74,85,62,1,0,0,0,4.0
3232,12.84883819,0.0,56,70,77,64,0,0,0,1,1.0
3233,12.9716758,0.0,63,70,77,62,1,0,0,0,4.0
3234,12.75493958,0.0,59,69,80,58,1,0,0,0,4.0
3235,13.02992961,0.0,57,70,79,61,0,1,0,0,4.0
3236,12.90444859,0.0,51,67,79,55,0,1,0,0,4.0
3237,12.70437712,0.0,43,68,81,54,0,0,0,1,1.0
3238,12.81461197,0.0,37,67,81,53,0,0,0,1,4.0
3239,12.96308843,0.0,37,66,80,51,1,0,0,0,4.0
3240,12.92386111,0.0,42,66,80,51,1,0,0,0,4.0
3241,12.92839553,0.0,36,66,81,51,1,0,0,0,4.0
3242,12.91193889,0.0,40,68,83,52,0,0,0,1,4.0
3243,12.76569425,0.0,35,68,84,53,1,0,0,0,4.0
3244,12.87821534,0.0,38,68,83,52,0,1,0,0,4.0
3245,12.82523321,0.0,36,68,84,53,1,0,0,0,4.0
3246,12.91829995,0.0,37,70,86,53,0,1,0,0,4.0
3247,13.00591064,0.0,36,74,86,61,1,0,0,0,4.0
3248,12.82944212,0.00279849,45,68,84,53,0,1,0,0,0.0
3249,12.81513339,0.0,44,70,86,54,1,0,0,0,4.0
3250,12.96973851,0.05569939,42,70,86,55,0,1,0,0,2.0
3251,12.73329522,0.00322873,38,71,85,57,1,0,0,0,4.0
3252,13.0300302,0.0,41,71,87,55,0,1,0,0,4.0
3253,12.93735868,0.0,40,70,84,56,0,0,0,1,4.0
3254,12.91626531,0.0,38,68,82,55,1,0,0,0,4.0
3255,12.99525113,0.0017236,42,68,82,53,0,1,0,0,0.0
3256,13.01045547,0.02568465,38,67,83,51,1,0,0,0,0.0
3257,13.13830981,0.03114444,40,67,83,51,0,0,0,1,2.0
3258,12.91190659,0.00542341,43,68,83,53,0,0,0,1,1.0
3259,12.86786238,0.05764539,43,68,83,54,1,0,0,0,0.0
3260,12.98786382,0.05615822,40,66,81,50,0,1,0,0,2.0
3261,12.93284836,0.12807676,44,65,81,49,0,0,0,1,1.0
3262,12.90146857,0.09054553,48,64,80,49,0,0,0,1,1.0
3263,12.91820885,0.08645341,49,68,83,52,1,0,0,0,0.0
3264,12.86460152,0.08125601,52,68,83,52,0,1,0,0,2.0
3265,12.95622258,0.12160108,52,66,81,52,1,0,0,0,0.0
3266,12.80999528,0.0896692,48,65,80,50,0,1,0,0,2.0
3267,13.13734199,0.06855089,44,66,80,52,1,0,0,0,0.0
3268,12.90315563,0.0,45,68,80,55,0,1,0,0,4.0
3269,12.72202401,0.0,49,70,83,57,1,0,0,0,4.0
3270,13.05840174,0.01430875,47,68,84,53,0,0,0,1,1.0
3271,12.93029734,0.0,54,66,82,51,0,0,0,1,1.0
3272,12.89694196,0.01929464,54,65,80,50,1,0,0,0,0.0
3273,12.86852195,0.00153143,54,67,82,52,0,0,0,1,1.0
3274,13.01006359,0.03682198,65,65,76,54,1,0,0,0,0.0
3275,12.90379516,0.09207753,80,60,65,55,0,0,0,1,1.0
3276,12.93394393,0.01210957,80,60,67,52,0,0,0,1,1.0
3277,12.82472813,0.0,77,61,70,52,0,1,0,0,4.0
3278,13.04298804,0.0,71,59,70,48,0,0,0,1,1.0
3279,12.89255046,0.0,61,58,72,45,0,1,0,0,4.0
3280,12.87595958,0.0,46,60,74,45,0,0,0,1,1.0
3281,12.88470697,0.01277463,40,58,72,45,0,1,0,0,2.0
3282,12.86265267,0.0,38,58,66,51,1,0,0,0,4.0
3283,12.95365778,0.0,49,58,72,44,0,0,0,1,1.0
3284,12.91543486,0.0,30,56,72,40,0,1,0,0,4.0
3285,12.86111191,0.0037788,49,53,62,44,0,0,0,1,1.0
3286,12.84293609,0.0,83,57,64,50,0,0,0,1,1.0
3287,12.86255474,0.00237129,60,54,66,43,1,0,0,0,0.0
3288,12.86981046,0.0,51,54,70,37,0,0,1,0,4.0
3289,12.88976704,0.0,44,54,66,41,0,0,0,1,1.0
3290,12.88481948,0.0,66,58,68,48,0,1,0,0,4.0
3291,12.99524879,0.0,91,58,67,48,0,0,1,0,0.0
3292,12.99698399,0.0,89,55,67,43,0,1,0,0,4.0
3293,12.84537279,0.0,63,56,70,41,1,0,0,0,4.0
3294,12.90080797,0.0,43,56,71,42,1,0,0,0,4.0
3295,12.78738796,0.0,52,61,67,51,0,1,0,0,4.0
3296,12.88761869,0.0,64,57,68,46,1,0,0,0,4.0
3297,12.88006985,0.0,39,57,69,45,0,0,0,1,4.0
3298,12.83150148,0.0,57,56,69,42,1,0,0,0,4.0
3299,12.84857045,0.0,69,56,69,44,0,1,0,0,4.0
3300,12.90684164,0.0,62,58,71,46,0,1,0,0,4.0
3301,12.71293276,0.0,69,58,70,47,0,1,0,0,4.0
3302,12.71852013,0.0,73,54,68,41,0,1,0,0,4.0
3303,12.73021309,0.0,88,52,59,45,0,0,0,1,4.0
3304,12.83889889,0.0,80,56,66,47,0,1,0,0,4.0
3305,12.75279545,0.0,81,56,66,45,0,0,0,1,1.0
3306,12.74824598,0.0,77,53,66,40,0,1,0,0,4.0
3307,12.79440284,0.0,96,57,59,55,0,1,0,0,0.0
3308,12.73650482,0.0,99,60,63,56,0,1,0,0,0.0
3309,13.10077626,0.0,86,62,68,55,0,0,0,1,1.0
3310,13.00307538,0.0,89,58,68,48,0,0,1,0,4.0
3311,13.00143719,0.0,86,60,69,51,0,1,0,0,4.0
3312,12.89355832,0.0,74,57,73,41,1,0,0,0,4.0
3313,13.11185381,0.0,71,64,78,49,0,0,0,1,1.0
3314,13.02028954,0.0,53,64,78,50,0,0,0,1,1.0
3315,12.80560943,0.0,53,64,78,49,0,0,0,1,1.0
3316,12.93645813,0.0,62,65,79,51,1,0,0,0,4.0
3317,12.93817944,0.0,74,64,78,50,0,0,0,1,1.0
3318,12.81412975,0.0,77,60,73,48,1,0,0,0,4.0
3319,12.94028989,0.0,69,64,77,50,0,0,0,1,1.0
3320,12.83732479,0.0,71,64,79,50,0,1,0,0,4.0
3321,13.00605722,0.0,50,70,82,59,0,0,0,1,1.0
3322,12.85649608,0.0,57,68,81,56,1,0,0,0,4.0
3323,13.12147047,0.01149473,59,70,82,59,1,0,0,0,0.0
3324,12.63946245,0.0,62,68,79,58,0,1,0,0,4.0
3325,12.63157612,0.0,56,63,75,51,1,0,0,0,4.0
3326,13.00813824,0.0,48,60,69,50,1,0,0,0,4.0
3327,12.96679398,0.0,41,58,72,44,1,0,0,0,4.0
3328,13.02356339,0.0,41,61,75,47,0,1,0,0,4.0
3329,12.80180451,0.0,43,62,74,50,0,1,0,0,4.0
3330,12.78864093,0.0,42,62,73,52,0,1,0,0,4.0
3331,13.09235122,0.0,62,61,71,51,0,1,0,0,4.0
3332,12.98003289,0.0,61,60,75,46,0,0,0,1,1.0
3333,12.78861182,0.0,48,62,73,51,1,0,0,0,4.0
3334,12.81438835,0.0,48,59,73,45,0,1,0,0,4.0
3335,12.87888595,0.0,29,62,79,45,1,0,0,0,4.0
3336,13.07160592,0.01435425,35,64,78,49,0,1,0,0,2.0
3337,12.79133792,0.00571548,38,68,80,56,0,1,0,0,4.0
3338,13.00708904,0.0,74,61,65,57,0,1,0,0,4.0
3339,13.05814368,0.0,82,64,74,54,0,1,0,0,4.0
3340,12.91571467,0.0,78,66,75,56,0,0,0,1,1.0
3341,12.98591696,0.0,63,64,75,53,1,0,0,0,4.0
3342,12.8776664,0.0,64,68,75,60,0,0,0,1,1.0
3343,12.93568277,0.0,69,68,77,60,0,0,0,1,1.0
3344,12.86199204,0.0,74,67,78,56,0,1,0,0,4.0
3345,12.86267885,0.0,78,63,70,56,0,0,0,1,1.0
3346,13.03921497,0.0,70,62,73,50,0,1,0,0,4.0
3347,12.88989143,0.0,62,64,75,52,0,1,0,0,4.0
3348,12.75931237,0.0,53,64,78,50,1,0,0,0,4.0
3349,12.94322798,0.0,49,67,79,55,0,0,0,1,1.0
3350,12.94299238,0.00858497,46,70,81,58,0,1,0,0,2.0
3351,12.9227271,0.0,45,69,83,55,1,0,0,0,4.0
3352,12.8112668,0.0,45,69,82,56,0,0,0,1,1.0
3353,12.93385953,0.0,39,71,85,57,0,1,0,0,4.0
3354,12.81800226,0.0,38,74,86,61,0,1,0,0,4.0
3355,12.91349365,0.0,48,74,87,62,0,0,0,1,1.0
3356,12.75507958,0.0,61,72,84,61,1,0,0,0,4.0
3357,12.86717383,0.0,50,70,81,59,1,0,0,0,4.0
3358,12.97029464,0.00161407,39,70,83,57,0,1,0,0,0.0
3359,12.81927462,0.09070998,34,70,86,55,0,0,0,1,2.0
3360,12.94480834,0.13591922,31,77,91,63,1,0,0,0,0.0
3361,12.98663508,0.07068956,34,76,93,60,1,0,0,0,0.0
3362,12.88237254,0.0,31,82,96,69,0,0,0,1,4.0
3363,13.02457438,0.01282597,26,81,89,73,0,0,0,1,2.0
3364,13.0165158,0.07029979,29,76,87,64,0,0,0,1,2.0
3365,12.88970695,0.07579706,26,76,92,60,0,1,0,0,2.0
3366,12.86083902,0.06050627,24,80,92,67,0,1,0,0,2.0
3367,12.82846245,0.09101022,23,82,93,70,1,0,0,0,0.0
3368,13.0052971,0.03092234,38,83,95,71,0,0,0,1,2.0
3369,13.06816367,0.01243261,55,68,88,48,1,0,0,0,0.0
3370,12.81561008,0.02803159,54,76,89,63,0,1,0,0,2.0
3371,12.87745292,0.0,46,80,89,70,1,0,0,0,4.0
3372,12.99151411,0.01225841,45,82,91,72,0,0,0,1,1.0
3373,13.09541632,0.01394837,41,83,95,71,1,0,0,0,0.0
3374,12.85802521,0.00350056,37,82,93,70,1,0,0,0,0.0
3375,12.90305456,0.02202529,31,80,90,70,0,0,0,1,2.0
3376,12.83593744,0.00274983,27,78,91,66,1,0,0,0,0.0
3377,12.9386859,0.03893473,27,82,96,67,0,0,0,1,2.0
3378,12.87797672,0.03893959,23,85,98,72,0,1,0,0,2.0
3379,13.07942036,0.03775054,27,82,93,71,0,1,0,0,2.0
3380,12.92366587,0.0165269,27,84,98,69,0,0,0,1,2.0
3381,12.85868554,0.02979187,26,86,101,70,0,0,0,1,2.0
3382,12.84565458,0.06215368,23,86,100,73,0,0,0,1,2.0
3383,12.82528997,0.07964038,28,87,99,75,0,0,0,1,2.0
3384,12.87788416,0.1153688,31,81,93,69,1,0,0,0,0.0
3385,12.84109181,0.13252595,19,80,94,67,0,0,0,1,2.0
3386,12.96988521,0.08593014,14,83,98,68,0,0,0,1,2.0
3387,12.90986491,0.0440461,16,83,99,67,1,0,0,0,0.0
3388,12.80403939,0.0,14,87,102,72,0,0,1,0,4.0
3389,12.92573063,0.0,17,88,101,75,1,0,0,0,4.0
3390,12.92371211,0.02360537,25,86,97,76,1,0,0,0,0.0
3391,12.77755359,0.00797621,20,89,102,76,1,0,0,0,4.0
3392,12.9554447,0.0,28,86,95,77,1,0,0,0,4.0
3393,12.72800307,0.0,44,82,94,71,0,1,0,0,4.0
3394,12.89352592,0.0,47,79,88,70,1,0,0,0,4.0
3395,12.90785755,0.0,53,78,90,67,0,0,0,1,1.0
3396,12.96580254,0.0,35,82,95,70,0,0,0,1,4.0
3397,12.97171671,0.00463658,27,86,98,73,0,1,0,0,0.0
3398,12.80435835,0.00038962,31,87,99,75,1,0,0,0,0.0
3399,12.91061537,0.0,34,82,97,68,0,1,0,0,4.0
3400,12.94008348,0.00324931,25,86,100,73,1,0,0,0,0.0
3401,12.94769232,0.02004627,24,88,104,73,1,0,0,0,0.0
3402,12.94131087,0.05019087,20,92,104,81,1,0,0,0,0.0
3403,12.8299393,0.00621426,18,90,103,77,0,1,0,0,2.0
3404,13.02246607,0.0682302,14,92,105,79,0,1,0,0,2.0
3405,13.06477786,0.03867695,18,92,109,76,0,1,0,0,2.0
3406,12.78766191,0.0414143,12,96,111,81,0,1,0,0,3.0
3407,12.78986375,0.02179417,13,96,109,84,0,1,0,0,3.0
3408,13.02398124,0.06208248,17,97,109,85,0,0,1,0,0.0
3409,12.97150955,0.08525869,20,93,105,81,1,0,0,0,0.0
3410,12.84826215,0.01770803,21,92,104,80,1,0,0,0,0.0
3411,12.91312948,0.03297588,33,89,100,78,0,0,0,1,2.0
3412,12.9367625,0.00338271,33,89,101,77,0,1,0,0,0.0
3413,13.02369025,0.01337133,29,94,105,82,0,1,0,0,2.0
3414,12.93258522,0.0533169,26,92,107,78,1,0,0,0,0.0
3415,12.88379886,0.04093459,19,90,104,76,0,1,0,0,2.0
3416,12.79688933,0.03354535,17,92,104,79,0,1,0,0,3.0
3417,12.92564465,0.11087863,32,89,99,79,1,0,0,0,0.0
3418,13.03631494,0.17361032,35,87,99,75,0,0,0,1,2.0
3419,12.89143056,0.11545592,38,84,98,70,0,0,0,1,2.0
3420,12.86310905,0.1102721,41,81,95,67,1,0,0,0,0.0
3421,12.89701727,0.06226051,40,85,96,74,0,1,0,0,2.0
3422,12.95416797,0.04107468,34,88,100,77,0,1,0,0,2.0
3423,12.90158834,0.08735555,34,90,102,79,0,0,0,1,2.0
3424,13.02354718,0.14401957,30,92,103,77,0,1,0,0,2.0
3425,12.87214341,0.13853161,19,92,104,80,0,0,0,1,2.0
3426,12.97696621,0.07401617,21,90,100,79,0,1,0,0,2.0
3427,12.81536798,0.05403291,22,92,104,79,1,0,0,0,0.0
3428,12.83555366,0.21334303,18,94,108,80,0,0,0,1,2.0
3429,12.75446502,0.2505521,16,98,111,86,0,0,0,1,3.0
3430,12.91243534,0.264995,31,88,99,78,0,0,0,1,2.0
3431,12.88515781,0.16440192,32,89,104,74,0,1,0,0,2.0
3432,12.83866773,0.12811633,29,93,105,81,0,1,0,0,2.0
3433,12.87140957,0.09962944,27,94,105,82,1,0,0,0,0.0
3434,12.95807591,0.07095528,20,96,111,82,0,1,0,0,2.0
3435,12.8294346,0.12643599,15,98,113,84,1,0,0,0,0.0
3436,12.93302921,0.21997917,18,100,112,88,0,0,0,1,2.0
3437,12.99676796,0.19983787,31,98,110,85,1,0,0,0,0.0
3438,12.94712146,0.22083074,33,92,107,78,0,0,0,1,2.0
3439,12.66181445,0.24263603,37,92,108,77,0,0,1,0,3.0
3440,13.02262686,0.25107319,24,96,110,83,0,1,0,0,2.0
3441,12.85490725,0.25686013,19,98,113,83,0,1,0,0,2.0
3442,13.00666056,0.27893227,17,103,115,91,0,0,0,1,2.0
3443,12.90520762,0.30401618,18,104,114,95,1,0,0,0,0.0
3444,12.79928078,0.25451679,15,102,116,89,1,0,0,0,0.0
